53,1,200,0,GET /self.logs/2015/access.log.2015-02-01.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-03-01.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-09-06 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-03-07.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2019-10-13 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-05-02.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-09-05 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-06-19.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-06 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-05-14.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-21 HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-03-02.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-09-04 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-02-13.gz HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-06-20.gz HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2019-05-21.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-04-14.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-09-03 HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2017-11-18.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-04-29.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-10-19.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-08-22.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-09-02 HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-08-30.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-27 HTTP/1.1
34,1,404,0,GET /error.log.2020-09-01 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-02-19.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-08-27.gz HTTP/1.1
55,1,200,0,GET /Security-Data-Analysis/Lab_1/conn.log.zip HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-04-08.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-03-23.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-07-24.gz HTTP/1.1
37,1,404,0,GET /error.log.2020-08-31.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-09-16.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-11-04.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-04-02.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-30 HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-11-22.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-04-02.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-03-26.gz HTTP/1.1
48,1,304,0,GET /self.logs/access.log.2017-12-23.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-29 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-04-15.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-05-17.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-14 HTTP/1.1
34,1,404,0,GET /error.log.2020-08-28 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-07-01.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2019-07-28.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-06-14.gz HTTP/1.1
62,1,200,0,GET /Datasets%20Description/HTML_Bro_log_3/files.html HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-08-01.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-27 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-11-30.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-03-01 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-06-03.gz HTTP/1.1
37,1,404,0,GET /error.log.2020-08-26.gz HTTP/1.1
33,1,200,0,GET /tg/tg_snort_full.7z HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2021-02-01.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-01-31.gz HTTP/1.1
48,1,301,0,GET /self.logs/access.log.2017-07-29.gz HTTP/1.1
63,1,301,1,GET /Datasets%20Description/HTML_Bro_log_3?C=D%3BO%3DA HTTP/1.1
64,1,200,1,GET /Datasets%20Description/HTML_Bro_log_3/?C=D%3BO%3DA HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-07-03.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2020-07-06.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-25 HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-09-04 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-07-10.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-02-11.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-24 HTTP/1.1
36,1,200,0,GET /maccdc2012/http.log.gz HTTP/1.1
33,1,200,0,GET /tg/tg_snort_fast.7z HTTP/1.1
34,1,200,0,GET /auth.log/auth.log.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-05-02 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2017-06-18.gz HTTP/1.1
43,1,200,0,GET /domaindata/domainmovement.zip HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2017-01-01.gz HTTP/1.1
49,1,200,0,GET /maccdc2012/maccdc2012_full_alert.7z HTTP/1.1
34,1,404,0,GET /error.log.2020-08-23 HTTP/1.1
49,1,200,0,GET /maccdc2012/maccdc2012_fast_alert.7z HTTP/1.1
66,1,200,0,GET /Datasets%20Description/HTML_Bro_log_1/app_stats.html HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-19 HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2020-05-11.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2021-02-06.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2020-01-18.gz HTTP/1.1
37,1,404,0,GET /error.log.2020-08-22.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-12-04.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-02-06.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2018-04-12.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-21 HTTP/1.1
26,1,404,0,GET /wp-login.php HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-02-14 HTTP/1.1
47,1,304,0,GET /self.logs/error.log.2019-04-23.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-20 HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-04-16.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-07-04.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-19 HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-03-27.gz HTTP/1.1
53,1,304,0,GET /self.logs/2016/access.log.2016-10-13.gz HTTP/1.1
22,1,200,0,GET /tg/c.zip HTTP/1.1
15,1,200,0,HEAD / HTTP/1.1
67,2,404,0,HEAD //utility/convert/index.php?a=config&source=d7.2_x2.0 HTTP/1.1
23,1,404,0,HEAD //faq.php HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-04-03 HTTP/1.1
34,1,404,0,GET /error.log.2020-08-18 HTTP/1.1
52,1,200,0,GET /self.logs/2015/error.log.2015-12-19.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-03-12.gz HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2019-09-07.gz HTTP/1.1
53,1,200,0,GET /self.logs/2015/access.log.2015-09-27.gz HTTP/1.1
47,1,200,0,GET /self.logs/error.log.2018-02-25.gz HTTP/1.1
34,1,404,0,GET /error.log.2020-08-17 HTTP/1.1
48,1,200,0,GET /self.logs/access.log.2020-03-21.gz HTTP/1.1
44,1,200,0,GET /self.logs/error.log.2020-08-21 HTTP/1.1
